song_id,genre,year,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,duration,end_of_fade_in,loudness,song_hotttnesss,tempo
TRAWLYF128F92D9EE0,Rock,2009,11,0.166,0,0.335,4,0.316,223.29424,0.0,-6.8,0.7797569664083899,116.896
TRAWLLF128F427C487,Electronic,0,6,0.0,0,0.0,4,0.983,733.88363,0.212,-5.591,,126.036
TRAWYNV128F92F5E7E,Rock,2008,9,0.096,1,0.303,4,0.67,352.96608,0.113,-7.483,0.7103656705324767,85.239
TRAWPFY128F428A9CD,Punk,2002,2,0.393,0,0.501,4,0.541,239.882,0.0,-3.469,0.6500418377966061,112.918
TRAWWVS128F1482068,Blues,1997,0,0.263,0,0.228,4,0.212,156.9171,0.465,-7.17,,120.736
TRAWWHM128F9310FD7,Rock,1966,4,0.523,1,0.445,1,0.0,189.67465,0.189,-12.67,0.6642280329215351,132.903
TRAWWQM128F148C796,Rock,0,8,0.936,1,0.886,4,0.0,283.84608,0.0,-7.0,,149.012
TRBIIOT128F423C594,Rock,1978,2,0.239,1,0.139,4,1.0,141.08689,0.0,-6.021,,150.04
TRBIICD128F14553D8,Rap,0,0,0.741,1,0.612,4,1.0,261.61587,3.03,-7.727,0.319565986882865,91.005
TRBIIJY12903CE4755,Country,1996,10,0.094,1,0.224,4,1.0,231.83628,0.0,-6.156,,100.881
TRBIGOC12903CC4FDF,Rock,1999,9,0.771,1,0.67,4,0.958,348.02893,0.189,-8.022,0.0,95.787
TRBIGUJ128F92D674F,RnB,1991,8,0.681,1,0.516,1,0.0,147.25179,0.0,-10.978,0.46048484498641545,105.653
TRBIGRY128F42597B3,RnB,2000,4,0.519,1,0.521,4,0.652,160.62649,0.201,-8.211,0.6406882807726302,161.991
TRBIAHA128F42A4C9B,Rock,1983,9,0.007,0,0.243,4,0.0,251.50649,0.223,-10.347,0.8736187597898523,127.369
TRBIAVP12903CEDA19,Blues,2010,7,0.735,1,0.632,3,0.741,258.7424,0.136,-7.355,0.8063998668501149,75.064
TRBIANJ128F423A53A,Rock,0,2,0.553,1,0.742,3,0.67,218.122,0.235,-6.47,0.0,84.978
TRBIAGO128F42640FB,Blues,0,2,0.415,1,0.37,1,0.265,339.51302,0.282,-6.295,,93.162
TRBIAVU128EF3493BA,Country,2002,11,0.046,1,0.407,4,0.738,238.21016,0.067,-9.02,0.5807042926330412,122.166
TRBIFWB128F1460D8C,Rock,1981,7,0.279,0,0.482,3,0.922,201.40363,0.0,-7.606,0.6232359933219161,121.691
TRBIFUD128F1495AE2,Rap,0,4,0.096,0,0.238,4,0.917,227.94404,0.0,-6.221,0.4051157216913865,93.859
TRBIFOK128EF362D20,Rap,0,7,0.59,1,0.626,4,1.0,315.97669,0.206,-6.823,,104.357
TRBIFGK128F92F23A2,Rock,2008,11,0.116,0,0.379,1,0.0,225.12281,0.0,-4.808,0.7603432374173373,134.734
TRBIHVW128F4233965,Rap,2003,1,0.617,1,0.545,4,0.465,271.43791,0.094,-13.017,0.4287022625232594,167.885
TRBIHAU128F425C317,Rock,1985,0,0.456,1,0.649,1,0.0,198.53016,0.374,-5.233,0.5874265067023358,185.452
TRBIJLT12903CE7070,Blues,1989,0,0.0,1,0.2,1,0.0,172.25098,0.097,-16.159,,95.677
TRBIJES12903CF5B12,Metal,2006,3,0.0,1,0.29,3,0.989,475.21914,0.0,-8.316,0.6909709542805956,124.562
TRBIJYB128F14AE326,Rock,2005,2,0.315,0,0.406,4,0.317,209.73669,0.125,-5.324,0.7803116042518864,150.575
TRBICGT128E0792473,Rock,1988,6,0.741,1,0.82,4,0.554,402.36363,0.0,-5.454,0.5022112205508021,122.838
TRBICVB128F9326B65,Rock,2007,5,0.426,0,0.544,4,1.0,201.27302,0.346,-3.892,0.7552627651814218,125.562
TRBICRP128F42882BB,Rap,0,0,0.153,0,0.307,4,1.0,264.6722,0.0,-7.228,,117.004
TRBICQR128F9322603,Rap,0,2,0.086,1,0.237,1,0.514,44.2771,0.0,-20.656,,70.123
TRBICWI128F4234787,Blues,2006,0,1.0,1,0.561,3,0.574,289.77587,0.113,-11.992,0.0,92.433
TRBIDUK128F42806A4,Blues,0,0,0.767,1,0.721,1,0.0,178.25914,0.381,-12.518,,109.961
TRBIEIZ128F148D778,Rap,2005,7,0.569,1,0.578,4,0.859,247.64036,2.014,-5.597,,81.53
TRBIBAQ128F93279F5,Rock,1979,0,0.614,1,0.634,7,0.47,211.1473,0.194,-8.958,0.5525476944351284,194.283
TRBIBLJ12903CCF436,Pop,1986,5,0.153,0,0.38,4,0.303,269.58322,0.198,-3.579,0.7259841874679933,121.948
TRBIBGN128F42ADC66,Rock,2004,2,0.205,1,0.394,3,1.0,209.34485,0.299,-4.507,,122.488
TRBIBKA128F42947BF,Rap,2001,1,0.554,1,0.637,4,0.651,235.98975,0.0,-7.557,0.6205815482847123,85.865
TRBGRGT12903CC5019,Rock,2000,10,0.538,1,0.659,1,0.0,278.56934,0.0,-4.842,,156.581
TRBGRQE128F9353A29,Rap,2004,0,0.491,0,0.41,4,0.628,247.11791,0.0,-5.178,0.4072330149011048,161.853
TRBGRWH128F92E3551,Rock,2005,8,0.727,0,0.689,4,0.629,204.59057,0.165,-7.162,0.7249104200991343,159.9
TRBGRNH12903CF9685,Rock,0,7,0.026,1,0.294,4,0.389,239.35955,0.365,-6.545,0.0,122.414
TRBGUUF128F9334B97,Latin,2006,7,0.355,0,0.444,4,0.797,271.64689,0.0,-7.537,0.5346552398673797,192.417
TRBGUUE128F1494FB6,Rock,1982,0,0.588,1,0.561,3,0.312,243.06893,1.019,-10.502,0.2705834724852409,141.816
TRBGUHX128F4279757,Rock,1998,1,0.831,1,0.804,3,0.293,183.09179,0.0,-14.469,,87.679
TRBGIZH128F4252D9E,Rock,2003,5,0.779,0,0.645,1,0.526,198.47791,0.183,-5.636,,149.492
TRBGITL12903CF2662,Metal,0,0,0.167,1,0.318,4,0.416,348.44689,0.16,-5.817,0.6106423776376482,131.502
TRBGISL128F9342049,Rock,2009,9,0.342,1,0.502,4,0.349,237.11302,0.0,-3.492,0.5571877675186344,179.001
TRBGNHU128F4220469,Blues,1994,7,0.566,1,0.531,4,0.784,246.04689,0.519,-18.679,0.26586104921065007,186.511
TRBGNNC128F148D427,Rap,1990,10,0.82,0,0.684,4,0.506,188.31628,4.743,-10.553,0.49080848763126594,186.393
TRBGNLU128F4221FF2,Latin,2000,1,0.361,1,0.583,7,0.638,264.07138,0.229,-5.878,,80.672
TRBGNUG128F92D43E2,Rap,1999,7,0.693,1,0.54,5,1.0,236.95628,0.0,-6.774,0.4634896622372766,142.82
TRBGNQC128F428A9D1,Punk,2002,7,0.761,1,0.712,4,0.0,169.87383,0.218,-4.716,0.6764671893895616,166.864
TRBGNCL128F428F56F,Pop,2006,0,0.278,1,0.396,4,0.0,294.19057,0.287,-6.805,,124.517
TRBGNPE128E078EC14,Rap,1998,1,0.315,1,0.403,4,0.93,242.62485,0.0,-2.198,0.7430250397031071,90.18
TRBGGWQ128F42A88CF,Pop,1976,10,0.0,1,0.0,4,0.244,216.34567,3.901,-5.745,,178.825
TRBGGYE128F42B63AB,Blues,1992,8,0.37,1,0.363,3,0.988,386.79465,0.173,-10.118,0.4733465411087876,125.787
TRBGGOS128F9307FC5,RnB,2002,10,0.46,0,0.558,4,0.917,250.77506,0.0,-6.188,,177.963
TRBGZFI12903CA54B6,Electronic,0,1,0.805,0,0.551,1,1.0,272.32608,0.0,-6.852,,93.382
TRBGZQQ128EF354F69,Rap,0,11,0.021,0,0.281,4,1.0,227.57832,0.172,-4.753,,94.393
TRBGZKO128F92DB016,Rock,2008,6,0.355,1,0.485,7,0.969,247.97995,0.0,-9.237,,160.26
TRBGZRQ12903CFAAA4,Country,1995,7,0.776,1,0.678,1,0.0,150.282,0.404,-12.804,,116.279
TRBGTZD128EF34B6C3,Rock,1990,2,0.459,1,0.427,3,0.583,201.16853,0.566,-13.419,0.45694954353714434,66.246
TRBGTPK128F429E5D5,Rap,2001,8,0.709,1,0.605,4,0.788,236.64281,0.115,-8.025,0.6310080588180911,86.918
TRBGSJX128F92F863D,Blues,1968,4,0.327,1,0.274,3,0.555,1023.86893,0.0,-13.806,0.5580220891719463,126.57
TRBGSCR128F92FE2AE,Electronic,1995,7,0.792,1,0.604,5,1.0,341.08036,0.183,-9.276,0.7568148004580941,188.018
TRBGASN128F427BF8F,Pop,2002,5,0.673,0,0.595,4,0.132,224.39138,2.972,-5.229,,93.95
TRBGFUW12903CA0E6B,Rock,1982,11,0.563,0,0.369,4,0.0,210.54649,0.0,-10.992,,140.456
TRBGHND128E079438C,Rock,0,10,0.788,0,0.702,4,0.415,154.40934,0.0,-6.609,0.5981673139187907,139.706
TRBGHVM128F146B47A,Rock,2003,7,0.018,0,0.342,4,0.631,162.71628,0.0,-10.257,0.40148671142756037,126.948
TRBGHJG128F428ADB4,Rock,1999,10,0.573,1,0.463,4,0.365,246.80444,0.0,-3.93,0.72148704626083,135.021
TRBGHFZ128F146984C,Reggae,0,1,0.0,0,0.261,4,0.0,261.27628,0.35,-13.817,,129.393
TRBGMJF128F425E8EA,Rock,2002,10,0.696,0,0.698,4,1.0,277.28934,0.206,-5.64,0.7888620091356934,98.507
TRBGMXY128F92FC2B2,Rap,2009,10,0.243,0,0.314,5,0.579,267.17995,0.0,-10.481,0.40003965695463956,111.81
TRBGMOG128F92D75BD,Rock,2008,2,0.719,1,0.865,4,0.175,205.16526,0.108,-3.862,0.34580223396532944,134.009
TRBGJIZ128F92E42BC,Rock,1972,2,0.5,1,0.484,4,0.0,229.56363,0.202,-11.68,,165.904
TRBGJDW128F4292EDB,RnB,2003,7,0.267,0,0.324,3,1.0,255.99955,0.177,-6.155,0.7233486014585032,113.485
TRBGJYR128F42371AB,Blues,0,5,0.004,1,0.252,3,0.619,243.66975,0.0,-5.955,0.26586104921065007,92.471
TRBGCUP12903CCFE38,Rock,1998,0,0.258,1,0.367,4,0.569,226.5073,0.117,-12.108,,82.048
TRBGCAK128F425F3CC,Electronic,1996,4,0.437,0,0.397,5,1.0,225.09669,0.0,-6.504,0.829983256879845,94.234
TRBGCLK128F4237A50,Pop,2002,1,0.0,1,0.0,4,0.824,392.82893,1.031,-5.295,,85.083
TRBGDOU128F93341A2,Jazz,1979,9,0.562,0,0.506,4,1.0,338.02404,0.274,-26.862,0.5694510346043139,103.562
TRBGQIX128F934E7F4,Jazz,0,2,0.062,1,0.376,5,0.613,259.21261,0.147,-7.742,0.49535900593455306,113.41
TRBGEUJ128F42B06B8,Pop,2006,11,0.647,0,0.605,4,0.971,425.19465,0.583,-4.163,,121.982
TRBGEGG12903CDD71F,New Age,1983,4,0.458,0,0.441,5,0.718,173.45261,2.043,-30.712,0.5537788460632537,81.623
TRBGBGO128F4264203,Rock,1992,1,0.633,1,0.634,4,1.0,278.12526,0.0,-7.352,,119.423
TRBGBIK128F4294A67,Rap,2004,1,0.658,0,0.462,4,0.919,237.19138,0.275,-5.129,0.5216592580484611,164.041
TRBGBUY128F422B413,Electronic,2003,7,0.698,1,0.715,4,1.0,188.94322,0.0,-7.549,0.6392484891503506,99.077
TRBGBGH128F14A23E5,Electronic,1999,2,0.011,1,0.311,4,0.395,297.45587,0.206,-4.249,0.6999136033490833,123.829
TRBGBQC12903CD7B4F,Rock,1982,0,0.718,1,0.854,4,0.395,296.54159,0.317,-12.162,,106.927
TRBGBDH12903CE9EA8,Electronic,0,2,0.055,1,0.389,4,0.671,283.32363,3.355,-12.195,,118.926
TRBGKHZ128F931C32E,Electronic,2006,11,0.913,0,0.704,4,0.798,299.49342,0.0,-6.304,0.6380226697341338,143.01
TRBGKBZ128F931569B,Rock,2006,11,0.059,0,0.374,4,0.0,174.28853,0.0,-5.469,0.26695518627553855,197.631
TRBGKZD12903D13D23,Country,1963,3,0.833,1,0.46,1,0.0,128.26077,0.177,-7.068,,99.312
TRBGKJU128E079851F,Country,1995,2,0.967,1,0.748,3,1.0,282.33098,0.299,-9.851,,111.532
TRBGKOU128F148C6C6,Blues,1970,4,0.0,1,0.0,4,0.483,193.12281,2.595,-12.098,,209.955
TRBGKMB128F146E125,Rock,2005,5,0.129,0,0.463,4,1.0,151.43138,0.517,-4.515,0.6370164518638745,104.08
TRBGKTM128F9315B5E,Rap,2006,11,0.276,0,0.351,4,1.0,221.98812,0.311,-6.131,,106.023
TRBGLSW12903CE3D8A,Rap,1987,7,0.095,0,0.192,4,0.653,190.17098,0.0,-15.494,0.26695518627553855,117.535
TRBGLCC128F427FE7D,Rock,1982,11,0.285,0,0.303,4,0.222,264.41098,8.899,-18.576,0.5753196880953235,107.965
TRBGLRU128F42A1F00,Rock,2007,8,0.124,0,0.206,4,1.0,265.09016,0.107,-10.578,0.6085528213375102,143.748
TRBGYTF128F422F519,Latin,0,9,0.915,1,0.586,4,0.571,264.61995,0.253,-5.0,0.27461662675735854,109.896
TRBGPGF128F4259319,Blues,1985,7,0.86,1,0.899,1,0.0,242.31138,0.606,-13.715,,143.29
TRBGPZX128F4285105,Rock,0,2,0.834,1,0.582,4,0.564,185.83465,0.063,-7.541,0.5306630301441494,146.051
TRBGPCC128F428FF02,Metal,1987,4,0.022,1,0.379,7,0.369,167.78404,0.374,-9.966,0.5506471533741789,166.09
TRBGPAX12903CEC037,Blues,1935,11,0.789,1,0.695,1,0.527,188.26404,0.0,-18.335,,78.498
TRBGPHG12903CE6CC3,Blues,0,3,0.752,1,0.655,3,0.508,162.24608,0.162,-15.925,0.2524458186155055,116.083
TRBGWWM12903CCE627,Rock,2004,6,0.733,1,0.772,1,0.0,172.14649,0.084,-6.088,0.7157926368042116,104.115
TRBGWEG12903CFF7EE,Pop,0,7,0.055,1,0.512,4,0.508,223.18975,2.078,-9.049,0.34092275586437804,139.91
TRBGWVI128E0788AE7,Rock,2004,6,0.413,0,0.453,4,0.982,317.46567,0.0,-6.806,0.6817553391274486,133.325
TRBARSX12903D03AE5,RnB,2010,7,0.794,0,0.817,5,1.0,234.26567,2.914,-17.279,0.6874342821378184,87.553
TRBARHH128E078EDE9,Rock,1989,5,0.057,0,0.246,4,0.318,329.69098,0.351,-6.658,0.7309499060971577,115.106
TRBAUKZ128F92D95F2,Jazz,0,0,0.717,0,0.595,5,0.679,275.46077,3.564,-4.247,0.42744657148843085,66.407
TRBAUFY128F4260113,Blues,1965,8,0.461,1,0.464,1,0.0,190.27546,0.357,-19.297,,85.193
TRBAUHT128F92F0657,Rock,2008,10,0.892,0,0.747,4,0.733,248.05832,0.096,-4.157,0.9843467385341443,89.958
TRBAUDE128F428E913,Rock,1999,6,0.536,1,0.589,4,0.615,422.73914,0.0,-11.59,,192.476
TRBAUVN128F932FEF8,Pop,2000,11,0.479,1,0.549,4,0.141,211.01669,0.282,-5.205,,95.066
TRBAISB12903CF1054,Metal,2000,2,0.656,0,0.657,1,0.0,325.17179,0.0,-7.736,0.5595472424908456,194.238
TRBAIDT128F92CC7ED,Rock,2008,2,0.776,1,0.486,4,0.0,217.80853,0.0,-7.616,0.7039660846759993,113.386
TRBANZZ128F149EA4C,Rock,0,9,0.828,1,0.698,1,0.0,195.36934,0.165,-11.531,0.5428987432910862,146.473
TRBANBC128F147E363,Rock,2006,7,0.891,1,0.804,4,0.76,264.01914,0.0,-4.789,0.48917400240575637,112.734
TRBAGMH128F423A574,Rock,2008,0,0.0,1,0.036,1,0.0,159.65995,0.165,-6.077,,145.179
TRBAZYH128F4288198,Blues,1988,7,1.0,1,0.787,4,1.0,267.33669,0.0,-4.732,0.789430535313857,111.865
TRBAZFD12903CB641D,Pop,2009,2,0.749,1,0.854,4,0.0,233.79546,0.481,-8.023,0.6297906226756869,89.665
TRBAZMR128F423395F,Rap,2003,9,0.37,0,0.457,4,0.865,274.1024,0.0,-13.275,0.5498953449133953,95.779
TRBATKI128F4284D54,Pop,2001,10,0.397,1,0.429,4,1.0,260.96281,0.0,-3.941,0.26586104921065007,96.087
TRBATRO128F4225566,Rock,0,1,0.718,1,0.594,4,0.594,250.43546,0.45,-4.691,,96.001
TRBATOU128F4236287,Latin,1999,5,0.424,0,0.589,3,0.515,295.31383,0.241,-3.934,0.3347065490692206,76.799
TRBATEY128F4285370,Country,0,7,0.918,1,0.743,1,0.0,143.82975,0.316,-11.366,,150.439
TRBASDY128F9327DB8,Country,2005,4,0.987,1,0.638,1,0.206,169.482,2.949,-12.427,0.23962909777363708,83.277
TRBASHV128F92E5A7A,Blues,2005,1,0.572,1,0.532,3,1.0,368.63955,0.197,-12.077,,150.582
TRBASRX12903C9FDA8,Rock,2005,0,0.487,0,0.537,4,0.294,217.62567,0.0,-4.278,0.8364553063998481,164.025
TRBAAGQ128F148D17E,Rock,1993,4,0.546,0,0.597,5,0.406,243.17342,1.646,-6.149,0.5859797661092777,152.468
TRBAFWX12903CA9831,Rock,2009,4,0.148,0,0.172,4,0.187,263.52281,0.0,-12.732,0.4961753356732933,178.299
TRBAFFR128F425BC5B,Rock,0,1,0.68,1,0.528,1,0.0,172.79955,2.728,-9.883,0.4454545254934259,126.501
TRBAFBU128F427EFCE,Rock,0,9,0.334,1,0.418,4,0.0,273.52771,4.145,-8.72,,129.042
TRBAFRG12903CB0FF5,Electronic,2006,1,0.285,1,0.358,4,1.0,395.85914,0.2,-5.346,0.6451398412486038,122.956
TRBAFJQ128F4259FB5,Pop,1992,4,0.734,1,0.593,4,0.703,385.01832,2.705,-9.027,,125.03
TRBAOVA128F92F4355,Rock,1983,4,0.743,1,0.538,4,0.0,199.10485,0.329,-12.063,0.8114638300421678,200.52
TRBAOBK128F930558C,Folk,0,4,0.417,0,0.546,3,1.0,244.55791,0.473,-15.226,0.5424865999791667,121.186
TRBAOKR128F4235EA9,New Age,1999,1,0.015,0,0.367,4,0.945,382.51057,2.589,-18.179,0.4137398358601097,98.763
TRBAOJU128F42621E6,Punk,2000,8,0.54,1,0.388,3,0.579,190.95465,0.0,-4.802,0.6251065614685144,140.823
TRBAHSQ128F1492A8F,Rock,1965,2,0.108,0,0.524,4,0.91,129.90649,6.763,-5.84,,159.418
TRBAHID128F4278EAF,Pop,2001,7,0.085,1,0.218,4,0.269,224.522,2.363,-5.823,,179.486
TRBAHJW128F92CC8B4,Metal,2007,3,0.459,1,0.56,4,0.519,509.49179,0.0,-6.664,0.6212916535560213,165.908
TRBAHYS12903CDB329,Rock,2006,2,0.961,1,0.872,4,1.0,257.27955,2.043,-6.776,0.3725300393660796,112.767
TRBAMLH128F9324758,Jazz,2005,10,0.09,0,0.303,4,0.758,214.69995,0.0,-8.283,0.621195684059579,114.017
TRBAMXF128F1470AD6,Rock,0,4,0.464,0,0.545,4,0.708,241.84118,2.397,-7.95,0.7354556780509899,105.294
TRBAMLS128F92ED810,Electronic,0,11,0.123,0,0.332,4,0.172,243.43465,3.785,-6.191,,132.965
TRBAJGK128F4244B16,Rock,1977,4,0.4,0,0.304,1,0.0,263.75791,0.096,-12.432,,104.775
TRBACGF128F92C5774,Rock,2003,7,0.058,1,0.543,4,1.0,228.96281,0.113,-3.925,0.6873934381215695,134.982
TRBACUF128F4247F8C,RnB,1999,5,0.744,0,0.74,4,0.482,293.66812,5.207,-11.083,0.5864521192309557,97.748
TRBADGD128F427D654,Jazz,2000,0,0.209,1,0.402,1,0.0,44.59057,0.52,-15.406,0.45694954353714434,86.826
TRBADTN12903CF9752,Rock,2001,5,0.536,1,0.432,4,1.0,265.7171,0.0,-6.409,,124.448
TRBADGN128F42AA534,Latin,2005,0,0.752,1,0.546,5,1.0,207.62077,0.313,-5.116,0.56142851762879,96.002
TRBAXDP12903CD1922,Rock,2009,1,0.784,1,0.569,4,0.868,223.29424,0.31,-4.346,0.8139371977708156,157.944
TRBAEHW128F9316423,Rock,2009,1,0.737,1,0.68,4,0.587,225.48853,0.0,-3.092,0.4890382091726831,144.398
TRBABJK128F93330A6,Jazz,2008,5,0.463,0,0.463,7,1.0,345.5473,0.0,-15.525,0.5830512919625246,171.99
TRBAKJC128F93399FB,Blues,1940,6,0.616,1,0.522,1,0.0,159.00689,1.464,-22.507,,96.002
TRBALVT128F145B6CB,Country,1976,5,0.892,1,0.703,3,1.0,159.81669,0.45,-15.342,,101.626
TRBALIJ128F14884B5,Rock,1990,9,0.809,1,0.716,4,0.0,221.43955,0.0,-11.278,0.5367888864406624,131.813
TRBALRR128F429625D,Pop,2000,0,0.372,0,0.598,4,0.0,196.80608,0.275,-3.693,0.8399838787545322,107.969
TRBALJE128F9310DCE,Rock,0,0,0.711,1,0.697,4,0.37,102.45179,0.154,-21.343,0.5287824809425877,87.279
TRBAPVL128F428CD92,Rap,1985,1,0.408,1,0.329,4,1.0,259.97016,0.206,-14.283,0.5183103193207527,99.948
TRBAPBU128F9304E1B,Rock,2007,7,0.873,1,0.778,1,0.057,107.98975,0.0,-17.624,0.6132348005574969,150.314
TRBAWQK128F42743A9,Blues,2000,9,0.73,1,0.492,1,0.0,236.48608,0.0,-11.0,,104.204
TRBFRZX128F9341EAE,Rap,2001,8,0.0,0,0.0,3,1.0,231.49669,0.0,-5.349,,176.83
TRBFUMI128F42B5731,Rock,1985,0,0.491,1,0.609,4,0.0,170.89261,0.256,-15.591,0.7828689986809066,112.48
TRBFUNY128C7196B7D,Rap,1992,2,0.057,1,0.15,4,0.876,241.52771,4.18,-18.454,0.5089846081034836,108.616
TRBFUXQ128F145B135,Rock,0,0,0.576,1,0.561,4,0.739,256.67873,0.403,-10.223,0.38293509007501925,120.093
TRBFURI128F1455498,Pop,2004,7,0.0,1,0.286,3,0.661,216.5024,0.0,-9.911,0.6944535460616664,142.121
TRBFIAK128E07823AA,Rock,2003,6,0.195,1,0.501,4,0.0,164.54485,0.0,-10.897,0.6657491751701773,148.045
TRBFICL12903C9CE02,Rock,0,9,0.664,1,0.398,4,1.0,295.36608,0.334,-4.707,0.0,120.18
TRBFIBL128F423AC68,Electronic,1995,8,0.05,0,0.251,4,1.0,329.01179,20.016,-22.184,0.5939349811310748,107.709
TRBFIHG128F4289CF9,Rock,1997,7,0.391,1,0.601,1,0.0,99.49995,0.27,-5.301,0.5384224029706356,228.637
TRBFNZT128F429201E,Metal,2004,2,0.119,0,0.294,5,0.359,238.54975,0.067,-12.967,,139.482
TRBFNLX128F4249752,Blues,1956,3,0.269,1,0.235,1,0.373,170.68363,0.415,-6.555,,103.859
TRBFNBC12903CA9800,Rock,2009,7,0.661,1,0.604,1,0.0,202.91873,0.0,-12.024,0.5851164871673854,130.692
TRBFNDW128F9359ECE,Blues,1966,1,0.082,0,0.654,5,1.0,198.76526,0.0,-12.818,,111.722
TRBFNMG128F4278109,Rock,1979,9,0.994,1,0.542,3,1.0,241.8673,0.0,-12.328,0.5662267608745746,94.423
TRBFGZZ128F426DE40,Rap,1997,4,0.065,0,0.39,4,1.0,84.47955,0.172,-12.75,0.61145443364559,93.352
TRBFZCS128F4244983,Reggae,0,0,0.497,1,0.348,4,0.637,194.63791,2.159,-12.828,0.0,120.538
TRBFZRA128F427030C,Rap,2001,1,0.527,1,0.384,4,1.0,294.13832,0.0,-4.603,,93.328
TRBFZMK12903D0E7BE,Reggae,2008,4,0.78,1,0.457,4,0.291,225.54077,0.0,-5.75,0.0,160.022
TRBFTZS128F425EAAB,RnB,0,7,0.112,1,0.36,7,1.0,809.58649,0.0,-3.894,,129.703
TRBFTJP128F426AC3F,Rock,1975,1,0.619,1,0.617,4,0.0,285.1522,0.792,-11.969,,126.729
TRBFSAI128F92F4AC0,Jazz,0,5,0.269,1,0.042,4,0.683,249.83465,0.165,-4.73,0.6406840303493887,100.058
TRBFATS128F9319AEB,Rap,2004,1,0.481,1,0.41,4,0.0,125.77914,0.136,-7.117,,242.7
TRBFASC128F424D427,Blues,0,6,0.002,1,0.257,4,0.221,193.20118,0.177,-19.233,0.6461512337882942,102.248
TRBFAHF128F42A1F03,Rock,2007,4,0.195,0,0.509,4,0.813,136.17587,0.107,-5.492,,130.48
TRBFFZN12903D08332,Rock,1972,9,0.161,0,0.198,4,0.476,203.31057,0.131,-6.958,,104.796
TRBFFNE128F92F6001,Electronic,2007,1,0.0,1,0.0,4,0.161,273.34485,0.241,-7.184,,123.004
TRBFOEA128F425D2DB,Rock,1986,4,0.457,0,0.455,4,0.685,354.35057,3.988,-7.333,0.4081108835105221,105.131
TRBFHFG128F930B5F9,Folk,0,4,0.472,1,0.432,4,0.0,345.70404,0.142,-22.715,0.45972498833129394,45.199
TRBFHWD128F148D15D,Rock,1988,2,1.0,1,0.886,7,0.158,184.78975,0.386,-10.939,0.6443620691714819,149.981
TRBFHZG128F9310D3C,Rock,1969,2,0.759,1,0.682,4,0.754,222.14485,0.0,-14.736,,96.645
TRBFHCP128F4265101,Rock,1986,1,0.87,1,0.758,4,1.0,424.22812,2.386,-16.6,0.21508031850922793,125.038
TRBFMTO128F9322AE7,Rock,1981,5,0.842,1,0.623,4,0.0,242.20689,0.0,-3.237,,130.372
TRBFMCN128F423625D,Blues,1926,4,0.18,1,0.112,3,0.607,175.15057,0.56,-19.239,,101.676
TRBFMAS128E078F352,Rock,1998,10,0.558,1,0.184,3,0.882,255.39873,0.183,-8.022,0.6417861861715467,105.919
TRBFMKO128F426EB91,Electronic,0,2,0.535,1,0.439,1,0.694,242.18077,0.287,-7.665,0.0,83.341
TRBFMWC128F4281F9B,Blues,0,7,0.211,1,0.469,4,0.0,183.71873,0.415,-18.742,,107.957
TRBFJPO128F4295BE3,Latin,1995,4,0.067,1,0.394,4,1.0,366.70649,0.213,-7.098,,123.448
TRBFJKU12903CEDB0C,Rock,1987,4,0.686,1,0.535,4,0.129,263.70567,2.177,-10.981,,146.01
TRBFJMI128F92E535C,Reggae,2008,2,0.088,1,0.431,4,0.943,212.24444,0.0,-6.791,0.4309626724720748,153.058
TRBFJNF128F1462488,Rock,1997,4,0.994,0,0.747,4,0.066,153.44281,0.0,-9.326,0.6131252426489093,131.248
TRBFCKI128F4250666,Rap,2008,3,0.159,0,0.576,4,0.789,72.4371,0.0,-11.576,,167.018
TRBFCSV128F92EF7B9,Metal,2005,8,0.673,1,0.638,4,0.0,223.76444,0.113,-2.839,0.513189736125819,185.012
TRBFDOH128F933797E,World,2003,9,0.048,1,0.033,4,1.0,336.32608,0.0,-12.328,0.5637552083912959,105.981
TRBFVZZ128F92FD7B5,Latin,0,3,0.369,1,0.421,4,0.256,249.52118,0.061,-5.951,0.37598430150044215,98.998
TRBFVZI128F147FCAF,Pop,1993,3,0.778,1,0.769,4,0.473,346.5922,0.293,-15.018,,89.921
TRBFVEP128F42621E3,Punk,2000,7,1.0,1,0.821,4,0.0,188.21179,0.0,-5.008,0.6068163271702843,178.142
TRBFQHY128F4242356,Electronic,1990,9,0.578,1,0.606,4,0.751,251.61098,6.153,-13.573,0.0,90.011
TRBFQII128F930D519,Electronic,1988,5,0.723,1,0.492,1,0.0,119.64036,0.0,-12.12,,140.638
TRBFQTF128F933EDCA,Punk,2009,11,1.0,1,0.762,1,0.0,188.55138,0.0,-5.032,0.6138144439031618,146.141
TRBFXQT128F148D15B,Rock,1988,9,0.952,1,0.682,4,0.0,207.72526,0.348,-9.727,0.5742798770675863,81.982
TRBFXVN128E078CF62,Rock,0,7,0.744,1,0.448,1,0.0,310.64771,0.237,-9.013,0.6112146226111387,126.537
TRBFEIX128F426A5F8,Rock,1997,7,0.058,1,0.132,3,0.531,209.00526,0.0,-5.945,0.6043266211545104,153.785
TRBFBUO128F42A3DED,Rock,0,3,0.751,1,0.66,4,0.863,240.97914,0.374,-8.505,0.5194485814940588,143.908
TRBFBQO12903CE7ACD,Punk,1996,9,0.415,0,0.541,4,0.565,347.53261,0.16,-8.502,,165.81
TRBFBOG128F9356C6E,Rap,1992,9,0.193,1,0.226,4,0.82,291.16036,0.0,-3.349,,180.469
